Startup Name,Industry,Yearly Revenue,Valuation Requested,revenue_multiple,inflation_score,inflation_category,ask_percentage,Total Deal Equity,equity_dilution,fairness_index,fairness_category,got_offer
Wrestlefanent,Fitness/Sports/Outdoors,270.0,750.0,2.7675276752767526,-0.14337806418163654,Below Market,9.986684420772304,0.0,-9.986684420772304,91.03994673768308,Highly Fair,0
Ayuvya and imfresh,Medical/Health,110.0,20000.0,180.18018018018017,4.345498347307211,Significantly Overvalued,0.4999750012499375,0.0,-0.4999750012499375,52.49992500374981,Moderate,0
Every morning cartel,Food and Beverage,180.0,25000.0,138.12154696132598,1.0782111938914234,Above Market,1.999920003199872,12.0,10.000079996800128,68.99976000959961,Fair,1
Cinefai studios,Technology/Software,120.0,2000.0,16.52892561983471,-0.194605590616055,Below Market,4.997501249375312,5.0,0.002498750624687851,87.99250374812594,Highly Fair,1
Sampark,Vehicles/Electrical Vehicles,2.0,5000.0,1000.0,0.0,Below Market,1.999600079984003,0.0,-1.999600079984003,72.998800239952,Fair,0
Sovrenn,Technology/Software,120.0,10000.0,82.64462809917356,0.9379004470567585,Fair Market,0.9999000099990002,3.0,2.000099990001,75.999700029997,Fair,1
Multibagg.ai,Technology/Software,120.0,2500.0,20.66115702479339,-0.12382396326150412,Below Market,1.9992003198720512,1.0,-0.9992003198720512,84.99760095961615,Highly Fair,1
Uprear Build,,0.0,8000.0,1000.0,,,2.499687539057618,2.0,-0.49968753905761787,53.499062617172854,Moderate,1
PaperPro,Food and Beverage,180.0,2000.0,11.049723756906078,-0.001872301258766868,Below Market,4.997501249375312,0.0,-4.997501249375312,93.99250374812594,Highly Fair,0
Cosmo health,Medical/Health,110.0,2500.0,22.52252252252252,-0.4075211780969996,Below Market,3.9984006397441023,9.0,5.001599360255898,90.9952019192323,Highly Fair,1
Galli labs,Beauty/Fashion,380.0,20000.0,52.493438320209975,2.0812559321173962,Significantly Overvalued,0.4999750012499375,0.57,0.07002499875006246,52.49992500374981,Moderate,1
Twin,Technology/Software,120.0,6000.0,49.586776859504134,0.3716474282203517,Fair Market,0.9998333611064822,2.0,1.0001666388935178,75.99950008331945,Fair,1
RCX light,,0.0,1000.0,1000.0,,,4.9950049950049955,5.0,0.004995004995004493,60.985014985014985,Fair,1
Awsum,Food and Beverage,180.0,10000.0,55.248618784530386,0.3738089144456471,Fair Market,0.9999000099990002,1.33,0.3300999900009999,75.999700029997,Fair,1
Phitku,Beauty/Fashion,380.0,18000.0,47.24409448818898,1.8337621163691171,Above Market,0.9999444475306928,1.0,5.5552469307218466e-05,61.499833342592076,Fair,1
9DXR labs,Technology/Software,120.0,2500.0,20.66115702479339,-0.12382396326150412,Below Market,3.9984006397441023,0.0,-3.9984006397441023,90.9952019192323,Highly Fair,0
Pureflow,Medical/Health,110.0,3003.003003,27.054081108108107,-0.27090500126294514,Below Market,3.3288914791407755,0.0,-3.3288914791407755,88.98667443742232,Highly Fair,0
Get snappy,Medical/Health,110.0,1200.0,10.81081081081081,-0.760602628555598,Below Market,4.995836802664446,20.0,15.004163197335554,93.98751040799334,Highly Fair,1
Awayddings,Lifestyle/Home,330.0,4000.0,12.084592145015106,0.03852208969278465,Fair Market,4.998750312421894,10.0,5.001249687578106,81.99625093726567,Highly Fair,1
Urbanwipe,Lifestyle/Home,330.0,4500.0,13.595166163141991,0.1611336171381487,Fair Market,1.9995556542990445,10.0,8.000444345700956,78.99866696289713,Fair,1
Antinorm,Beauty/Fashion,380.0,10300.0,27.034120734908136,0.880910925738243,Fair Market,0.9999029220464032,1.0,9.707795359681359e-05,75.99970876613921,Fair,1
Sepoy & co,Food and Beverage,180.0,15000.0,82.87292817679558,0.608609674260906,Fair Market,1.9998666755549632,0.0,-1.9998666755549632,78.9996000266649,Fair,0
Bonkers corner,Beauty/Fashion,380.0,30000.0,78.74015748031496,3.3187250108587913,Significantly Overvalued,0.4999833338888704,10.0,9.50001666611113,52.49995000166661,Moderate,1
Bubble me,Medical/Health,110.0,2994.011976,26.973080864864865,-0.27334697422777005,Below Market,1.669442406263019,0.0,-1.669442406263019,84.00832721878905,Highly Fair,0
Out live,Medical/Health,110.0,2500.0,22.52252252252252,-0.4075211780969996,Below Market,3.9984006397441023,0.0,-3.9984006397441023,90.9952019192323,Highly Fair,0
Metadrive,,0.0,9000.0,1000.0,,,0.9998889012331964,0.0,-0.9998889012331964,58.0,Moderate,0
Sparsh brush,Animal/Pets,177.0,2000.0,11.235955056179776,0.4688028852822861,Fair Market,0.9995002498750624,1.0,0.0004997501249376368,71.49850074962518,Fair,1
Shesha Ayurveda,Beauty/Fashion,380.0,6666.666667,17.497812774278216,0.43129716050345196,Fair Market,1.499775033669961,8.0,6.500224966330039,72.99932510100987,Fair,1
Cookie cartel,Food and Beverage,180.0,1500.0,8.287292817679559,-0.02535237724029274,Below Market,4.996668887408394,12.0,7.003331112591606,93.99000666222518,Highly Fair,1
Avia litewings,,0.0,10000.0,1000.0,,,0.9999000099990002,0.0,-0.9999000099990002,58.0,Moderate,0
Aabo ring,,0.0,15000.0,1000.0,,,0.9999333377774816,0.0,-0.9999333377774816,58.0,Moderate,0
Krvvy,Beauty/Fashion,380.0,6000.0,15.748031496062993,0.3487992218794433,Fair Market,1.9996667222129645,3.0,1.0003332777870355,78.9990001666389,Fair,1
Invogue,Beauty/Fashion,380.0,4000.0,10.498687664041997,0.10130540613116441,Fair Market,1.2496875781054737,15.0,13.750312421894526,76.74906273431642,Fair,1
Taasha craft,,0.0,1500.0,1000.0,,,4.996668887408394,5.0,0.0033311125916055673,62.490006662225184,Fair,1
Mishmash naturals,,0.0,2500.0,1000.0,,,1.9992003198720512,0.0,-1.9992003198720512,58.0,Moderate,0
Indian school of calisthenics,,0.0,1500.0,1000.0,,,4.996668887408394,0.0,-4.996668887408394,66.99000666222518,Fair,0
Wholeleaf,,0.0,2380.952381,1000.0,,,2.0991183702425156,7.5,5.400881629757484,58.297355110727544,Moderate,1
Chewie by Mankomb,,0.0,13333.33333,1000.0,,,1.499887508811811,0.0,-1.499887508811811,58.0,Moderate,0
Madrasi kaapi house,Food and Beverage,180.0,1500.0,8.287292817679559,-0.02535237724029274,Below Market,4.996668887408394,0.0,-4.996668887408394,93.99000666222518,Highly Fair,0
